,Date,Time,LEVEL,WSE_ft,TEMPERATURE
453,10/5/2018 0:00,17:00:00,0.06,8.467,27
454,10/5/2018 0:00,17:15:00,0.064,8.471,25.9
455,10/5/2018 0:00,17:30:00,0.062,8.469,24.8
456,10/5/2018 0:00,17:45:00,0.062,8.469,23.9
457,10/5/2018 0:00,18:00:00,0.059,8.466,22.8
458,10/5/2018 0:00,18:15:00,0.054,8.461,21.8
459,10/5/2018 0:00,18:30:00,0.053,8.46,21.1
460,10/5/2018 0:00,18:45:00,0.049,8.456,20.6
461,10/5/2018 0:00,19:00:00,0.049,8.456,20.4
462,10/5/2018 0:00,19:15:00,0.046,8.453,20.2
463,10/5/2018 0:00,19:30:00,0.043,8.45,19.6
464,10/5/2018 0:00,19:45:00,0.046,8.453,19
465,10/5/2018 0:00,20:00:00,0.043,8.45,18.2
466,10/5/2018 0:00,20:15:00,0.043,8.45,17.6
467,10/5/2018 0:00,20:30:00,0.041,8.448,17.1
468,10/5/2018 0:00,20:45:00,0.04,8.447,16.8
469,10/5/2018 0:00,21:00:00,0.036,8.443,16.3
470,10/5/2018 0:00,21:15:00,0.034,8.441,15.8
471,10/5/2018 0:00,21:30:00,0.032,8.439,15.4
472,10/5/2018 0:00,21:45:00,0.034,8.441,15
473,10/5/2018 0:00,22:00:00,0.035,8.442,14.9
474,10/5/2018 0:00,22:15:00,0.034,8.441,15.4
475,10/5/2018 0:00,22:30:00,0.04,8.447,15.7
476,10/5/2018 0:00,22:45:00,0.035,8.442,15.2
477,10/5/2018 0:00,23:00:00,0.035,8.442,14.8
478,10/5/2018 0:00,23:15:00,0.029,8.436,14.4
479,10/5/2018 0:00,23:30:00,0.033,8.44,14.1
480,10/5/2018 0:00,23:45:00,0.032,8.439,13.9
481,10/6/2018 0:00,0:00:00,0.032,8.439,13.4
482,10/6/2018 0:00,0:15:00,0.031,8.438,13.2
483,10/6/2018 0:00,0:30:00,0.025,8.432,12.9
484,10/6/2018 0:00,0:45:00,0.028,8.435,12.9
485,10/6/2018 0:00,1:00:00,0.033,8.44,12.9
486,10/6/2018 0:00,1:15:00,0.029,8.436,12.7
487,10/6/2018 0:00,1:30:00,0.037,8.444,12.5
488,10/6/2018 0:00,1:45:00,0.031,8.438,12.2
489,10/6/2018 0:00,2:00:00,0.031,8.438,12.3
490,10/6/2018 0:00,2:15:00,0.026,8.433,12.3
491,10/6/2018 0:00,2:30:00,0.031,8.438,12.1
492,10/6/2018 0:00,2:45:00,0.032,8.439,12.1
493,10/6/2018 0:00,3:00:00,0.032,8.439,11.9
494,10/6/2018 0:00,3:15:00,0.029,8.436,11.9
495,10/6/2018 0:00,3:30:00,0.028,8.435,11.8
496,10/6/2018 0:00,3:45:00,0.031,8.438,11.6
497,10/6/2018 0:00,4:00:00,0.032,8.439,11.6
498,10/6/2018 0:00,4:15:00,0.026,8.433,11.8
499,10/6/2018 0:00,4:30:00,0.032,8.439,12
500,10/6/2018 0:00,4:45:00,0.029,8.436,11.9
501,10/6/2018 0:00,5:00:00,0.025,8.432,11.8
502,10/6/2018 0:00,5:15:00,0.031,8.438,11.9
503,10/6/2018 0:00,5:30:00,0.031,8.438,11.9
504,10/6/2018 0:00,5:45:00,0.028,8.435,11.8
505,10/6/2018 0:00,6:00:00,0.026,8.433,11.7
506,10/6/2018 0:00,6:15:00,0.027,8.434,11.8
507,10/6/2018 0:00,6:30:00,0.026,8.433,11.9
508,10/6/2018 0:00,6:45:00,0.026,8.433,12.1
509,10/6/2018 0:00,7:00:00,0.03,8.437,12.2
510,10/6/2018 0:00,7:15:00,0.024,8.431,12.2
511,10/6/2018 0:00,7:30:00,0.031,8.438,12.6
512,10/6/2018 0:00,7:45:00,0.03,8.437,13.5
513,10/6/2018 0:00,8:00:00,0.035,8.442,15.7
514,10/6/2018 0:00,8:15:00,0.04,8.447,16.7
515,10/6/2018 0:00,8:30:00,0.039,8.446,17.4
516,10/6/2018 0:00,8:45:00,0.044,8.451,18.2
517,10/6/2018 0:00,9:00:00,0.041,8.448,19.3
518,10/6/2018 0:00,9:15:00,0.045,8.452,20.8
519,10/6/2018 0:00,9:30:00,0.055,8.462,22.9
520,10/6/2018 0:00,9:45:00,0.052,8.459,24.4
521,10/6/2018 0:00,10:00:00,0.058,8.465,26.9
522,10/6/2018 0:00,10:15:00,0.058,8.465,28.3
523,10/6/2018 0:00,10:30:00,0.053,8.46,27.6
524,10/6/2018 0:00,10:45:00,0.063,8.47,27
525,10/6/2018 0:00,11:00:00,0.054,8.461,26.4
526,10/6/2018 0:00,11:15:00,0.051,8.458,27.7
527,10/6/2018 0:00,11:30:00,0.057,8.464,28.8
528,10/6/2018 0:00,11:45:00,0.054,8.461,29.2
529,10/6/2018 0:00,12:00:00,0.056,8.463,29.2
530,10/6/2018 0:00,12:15:00,0.053,8.46,29
531,10/6/2018 0:00,12:30:00,0.051,8.458,29.5
532,10/6/2018 0:00,12:45:00,0.053,8.46,29.4
533,10/6/2018 0:00,13:00:00,0.058,8.465,30
534,10/6/2018 0:00,13:15:00,0.058,8.465,29.9
535,10/6/2018 0:00,13:30:00,0.058,8.465,29.7
536,10/6/2018 0:00,13:45:00,0.058,8.465,29.7
537,10/6/2018 0:00,14:00:00,0.058,8.465,29.5
538,10/6/2018 0:00,14:15:00,0.059,8.466,29.9
539,10/6/2018 0:00,14:30:00,0.055,8.462,28.9
540,10/6/2018 0:00,14:45:00,0.057,8.464,28.3
541,10/6/2018 0:00,15:00:00,0.051,8.458,27.9
542,10/6/2018 0:00,15:15:00,0.05,8.457,27.8
543,10/6/2018 0:00,15:30:00,0.058,8.465,27.4
544,10/6/2018 0:00,15:45:00,0.056,8.463,27.2
545,10/6/2018 0:00,16:00:00,0.056,8.463,26.4
546,10/6/2018 0:00,16:15:00,0.059,8.466,26
547,10/6/2018 0:00,16:30:00,0.06,8.467,25.6
548,10/6/2018 0:00,16:45:00,0.056,8.463,25.6
549,10/6/2018 0:00,17:00:00,0.055,8.462,25.1
550,10/6/2018 0:00,17:15:00,0.06,8.467,24.9
551,10/6/2018 0:00,17:30:00,0.056,8.463,24.5
552,10/6/2018 0:00,17:45:00,0.059,8.466,23.7
553,10/6/2018 0:00,18:00:00,0.056,8.463,22.1
554,10/6/2018 0:00,18:15:00,0.05,8.457,20.9
555,10/6/2018 0:00,18:30:00,0.046,8.453,20.2
556,10/6/2018 0:00,18:45:00,0.054,8.461,19.7
557,10/6/2018 0:00,19:00:00,0.052,8.459,19
558,10/6/2018 0:00,19:15:00,0.051,8.458,18.7
559,10/6/2018 0:00,19:30:00,0.045,8.452,18.5
560,10/6/2018 0:00,19:45:00,0.041,8.448,18
561,10/6/2018 0:00,20:00:00,0.041,8.448,17.9
562,10/6/2018 0:00,20:15:00,0.043,8.45,17.1
563,10/6/2018 0:00,20:30:00,0.042,8.449,16.3
564,10/6/2018 0:00,20:45:00,0.04,8.447,16
565,10/6/2018 0:00,21:00:00,0.036,8.443,15.8
566,10/6/2018 0:00,21:15:00,0.031,8.438,15.6
567,10/6/2018 0:00,21:30:00,0.037,8.444,15.3
568,10/6/2018 0:00,21:45:00,0.033,8.44,14.8
569,10/6/2018 0:00,22:00:00,0.031,8.438,14.3
570,10/6/2018 0:00,22:15:00,0.036,8.443,13.8
571,10/6/2018 0:00,22:30:00,0.032,8.439,13.5
572,10/6/2018 0:00,22:45:00,0.033,8.44,13.3
573,10/6/2018 0:00,23:00:00,0.028,8.435,13.2
574,10/6/2018 0:00,23:15:00,0.028,8.435,13
575,10/6/2018 0:00,23:30:00,0.031,8.438,13.1
576,10/6/2018 0:00,23:45:00,0.032,8.439,13.3
577,10/7/2018 0:00,0:00:00,0.03,8.437,13.3
578,10/7/2018 0:00,0:15:00,0.032,8.439,13.4
579,10/7/2018 0:00,0:30:00,0.029,8.436,13.2
580,10/7/2018 0:00,0:45:00,0.027,8.434,13.1
581,10/7/2018 0:00,1:00:00,0.032,8.439,13.5
582,10/7/2018 0:00,1:15:00,0.03,8.437,13.7
583,10/7/2018 0:00,1:30:00,0.022,8.429,14.4
584,10/7/2018 0:00,1:45:00,0.03,8.437,14.7
585,10/7/2018 0:00,2:00:00,0.034,8.441,14.2
586,10/7/2018 0:00,2:15:00,0.033,8.44,13.4
587,10/7/2018 0:00,2:30:00,0.031,8.438,12.9
588,10/7/2018 0:00,2:45:00,0.031,8.438,12.4
589,10/7/2018 0:00,3:00:00,0.036,8.443,12.3
590,10/7/2018 0:00,3:15:00,0.028,8.435,12.1
591,10/7/2018 0:00,3:30:00,0.03,8.437,12
592,10/7/2018 0:00,3:45:00,0.027,8.434,11.6
593,10/7/2018 0:00,4:00:00,0.026,8.433,11.4
594,10/7/2018 0:00,4:15:00,0.027,8.434,11.1
595,10/7/2018 0:00,4:30:00,0.024,8.431,10.8
596,10/7/2018 0:00,4:45:00,0.028,8.435,10.5
597,10/7/2018 0:00,5:00:00,0.026,8.433,10.6
598,10/7/2018 0:00,5:15:00,0.027,8.434,10.5
599,10/7/2018 0:00,5:30:00,0.024,8.431,10.3
600,10/7/2018 0:00,5:45:00,0.028,8.435,10.1
601,10/7/2018 0:00,6:00:00,0.025,8.432,9.8
602,10/7/2018 0:00,6:15:00,0.026,8.433,9.7
603,10/7/2018 0:00,6:30:00,0.026,8.433,9.5
604,10/7/2018 0:00,6:45:00,0.024,8.431,9.5
605,10/7/2018 0:00,7:00:00,0.024,8.431,9.4
606,10/7/2018 0:00,7:15:00,0.023,8.43,9.4
607,10/7/2018 0:00,7:30:00,0.021,8.428,9.7
608,10/7/2018 0:00,7:45:00,0.021,8.428,10.7
609,10/7/2018 0:00,8:00:00,0.027,8.434,14
610,10/7/2018 0:00,8:15:00,0.046,8.453,19
611,10/7/2018 0:00,8:30:00,0.06,8.467,22.7
612,10/7/2018 0:00,8:45:00,0.061,8.468,26.3
613,10/7/2018 0:00,9:00:00,0.062,8.469,29.1
614,10/7/2018 0:00,9:15:00,0.059,8.466,30.8
615,10/7/2018 0:00,9:30:00,0.061,8.468,32.5
616,10/7/2018 0:00,9:45:00,0.06,8.467,33.6
617,10/7/2018 0:00,10:00:00,0.057,8.464,34.9
618,10/7/2018 0:00,10:15:00,0.058,8.465,35.7
619,10/7/2018 0:00,10:30:00,0.058,8.465,34.6
620,10/7/2018 0:00,10:45:00,0.058,8.465,34
621,10/7/2018 0:00,11:00:00,0.053,8.46,34.6
622,10/7/2018 0:00,11:15:00,0.049,8.456,32
623,10/7/2018 0:00,11:30:00,0.054,8.461,30.8
624,10/7/2018 0:00,11:45:00,0.051,8.458,30.2
625,10/7/2018 0:00,12:00:00,0.043,8.45,30
626,10/7/2018 0:00,12:15:00,0.051,8.458,30.2
627,10/7/2018 0:00,12:30:00,0.048,8.455,30.5
628,10/7/2018 0:00,12:45:00,0.051,8.458,30.6
629,10/7/2018 0:00,13:00:00,0.055,8.462,30.5
630,10/7/2018 0:00,13:15:00,0.057,8.464,30.5
631,10/7/2018 0:00,13:30:00,0.054,8.461,30.6
632,10/7/2018 0:00,13:45:00,0.053,8.46,30.4
633,10/7/2018 0:00,14:00:00,0.051,8.458,30.4
634,10/7/2018 0:00,14:15:00,0.051,8.458,30.3
635,10/7/2018 0:00,14:30:00,0.056,8.463,29.9
636,10/7/2018 0:00,14:45:00,0.053,8.46,30
637,10/7/2018 0:00,15:00:00,0.054,8.461,30.2
638,10/7/2018 0:00,15:15:00,0.057,8.464,30.3
639,10/7/2018 0:00,15:30:00,0.057,8.464,29.9
640,10/7/2018 0:00,15:45:00,0.063,8.47,29.3
641,10/7/2018 0:00,16:00:00,0.059,8.466,29
642,10/7/2018 0:00,16:15:00,0.053,8.46,29.1
643,10/7/2018 0:00,16:30:00,0.057,8.464,29.3
644,10/7/2018 0:00,16:45:00,0.053,8.46,28.8
645,10/7/2018 0:00,17:00:00,0.056,8.463,27.5
646,10/7/2018 0:00,17:15:00,0.055,8.462,25.9
647,10/7/2018 0:00,17:30:00,0.058,8.465,23.8
648,10/7/2018 0:00,17:45:00,0.055,8.462,22.4
649,10/7/2018 0:00,18:00:00,0.051,8.458,21.3
650,10/7/2018 0:00,18:15:00,0.052,8.459,20.5
651,10/7/2018 0:00,18:30:00,0.048,8.455,19.9
652,10/7/2018 0:00,18:45:00,0.047,8.454,19.3
653,10/7/2018 0:00,19:00:00,0.043,8.45,18.7
654,10/7/2018 0:00,19:15:00,0.045,8.452,18.3
655,10/7/2018 0:00,19:30:00,0.044,8.451,18
656,10/7/2018 0:00,19:45:00,0.043,8.45,17.6
657,10/7/2018 0:00,20:00:00,0.038,8.445,17.2
658,10/7/2018 0:00,20:15:00,0.036,8.443,16.6
659,10/7/2018 0:00,20:30:00,0.037,8.444,15.9
660,10/7/2018 0:00,20:45:00,0.037,8.444,15.3
661,10/7/2018 0:00,21:00:00,0.037,8.444,14.8
662,10/7/2018 0:00,21:15:00,0.03,8.437,14.5
663,10/7/2018 0:00,21:30:00,0.035,8.442,14
664,10/7/2018 0:00,21:45:00,0.031,8.438,13.5
665,10/7/2018 0:00,22:00:00,0.026,8.433,13.3
666,10/7/2018 0:00,22:15:00,0.034,8.441,12.9
667,10/7/2018 0:00,22:30:00,0.031,8.438,12.7
668,10/7/2018 0:00,22:45:00,0.03,8.437,12.7
669,10/7/2018 0:00,23:00:00,0.028,8.435,12.8
670,10/7/2018 0:00,23:15:00,0.027,8.434,12.9
671,10/7/2018 0:00,23:30:00,0.03,8.437,13.4
672,10/7/2018 0:00,23:45:00,0.032,8.439,13.6
673,10/8/2018 0:00,0:00:00,0.028,8.435,13.7
674,10/8/2018 0:00,0:15:00,0.028,8.435,13.8
675,10/8/2018 0:00,0:30:00,0.03,8.437,13.4
676,10/8/2018 0:00,0:45:00,0.031,8.438,13
677,10/8/2018 0:00,1:00:00,0.031,8.438,12.7
678,10/8/2018 0:00,1:15:00,0.031,8.438,12.5
679,10/8/2018 0:00,1:30:00,0.029,8.436,12.4
680,10/8/2018 0:00,1:45:00,0.028,8.435,13.1
681,10/8/2018 0:00,2:00:00,0.03,8.437,13.7
682,10/8/2018 0:00,2:15:00,0.031,8.438,14.1
683,10/8/2018 0:00,2:30:00,0.034,8.441,14.3
684,10/8/2018 0:00,2:45:00,0.036,8.443,14
685,10/8/2018 0:00,3:00:00,0.03,8.437,13.4
686,10/8/2018 0:00,3:15:00,0.031,8.438,12.9
687,10/8/2018 0:00,3:30:00,0.03,8.437,12.4
688,10/8/2018 0:00,3:45:00,0.03,8.437,11.9
689,10/8/2018 0:00,4:00:00,0.029,8.436,11.4
690,10/8/2018 0:00,4:15:00,0.026,8.433,11.1
691,10/8/2018 0:00,4:30:00,0.026,8.433,10.8
692,10/8/2018 0:00,4:45:00,0.026,8.433,10.7
693,10/8/2018 0:00,5:00:00,0.028,8.435,10.6
694,10/8/2018 0:00,5:15:00,0.024,8.431,10.6
695,10/8/2018 0:00,5:30:00,0.02,8.427,10.9
696,10/8/2018 0:00,5:45:00,0.024,8.431,10.8
697,10/8/2018 0:00,6:00:00,0.028,8.435,10.7
698,10/8/2018 0:00,6:15:00,0.025,8.432,10.6
699,10/8/2018 0:00,6:30:00,0.029,8.436,11
700,10/8/2018 0:00,6:45:00,0.023,8.43,11.4
701,10/8/2018 0:00,7:00:00,0.026,8.433,11.4
702,10/8/2018 0:00,7:15:00,0.025,8.432,11.1
703,10/8/2018 0:00,7:30:00,0.026,8.433,11.1
704,10/8/2018 0:00,7:45:00,0.021,8.428,11.3
705,10/8/2018 0:00,8:00:00,0.025,8.432,12
706,10/8/2018 0:00,8:15:00,0.03,8.437,15.2
707,10/8/2018 0:00,8:30:00,0.044,8.451,20.1
708,10/8/2018 0:00,8:45:00,0.057,8.464,23.1
709,10/8/2018 0:00,9:00:00,0.059,8.466,24.8
710,10/8/2018 0:00,9:15:00,0.059,8.466,25.8
711,10/8/2018 0:00,9:30:00,0.059,8.466,26.9
712,10/8/2018 0:00,9:45:00,0.058,8.465,28
713,10/8/2018 0:00,10:00:00,0.052,8.459,28.6
714,10/8/2018 0:00,10:15:00,0.054,8.461,28.8
715,10/8/2018 0:00,10:30:00,0.044,8.451,28.7
716,10/8/2018 0:00,10:45:00,0.044,8.451,28.4
717,10/8/2018 0:00,11:00:00,0.052,8.459,28.5
718,10/8/2018 0:00,11:15:00,0.047,8.454,28.8
719,10/8/2018 0:00,11:30:00,0.054,8.461,28.7
720,10/8/2018 0:00,11:45:00,0.048,8.455,28.3
721,10/8/2018 0:00,12:00:00,0.047,8.454,28.5
722,10/8/2018 0:00,12:15:00,0.051,8.458,28.4
723,10/8/2018 0:00,12:30:00,0.05,8.457,28.4
724,10/8/2018 0:00,12:45:00,0.05,8.457,28.9
725,10/8/2018 0:00,13:00:00,0.052,8.459,29.5
726,10/8/2018 0:00,13:15:00,0.053,8.46,29.4
727,10/8/2018 0:00,13:30:00,0.056,8.463,28.9
728,10/8/2018 0:00,13:45:00,0.055,8.462,28.4
729,10/8/2018 0:00,14:00:00,0.053,8.46,28.2
730,10/8/2018 0:00,14:15:00,0.056,8.463,28.1
731,10/8/2018 0:00,14:30:00,0.05,8.457,28
732,10/8/2018 0:00,14:45:00,0.054,8.461,28.1
733,10/8/2018 0:00,15:00:00,0.052,8.459,28.5
734,10/8/2018 0:00,15:15:00,0.057,8.464,28.4
735,10/8/2018 0:00,15:30:00,0.06,8.467,27.7
736,10/8/2018 0:00,15:45:00,0.062,8.469,27.5
737,10/8/2018 0:00,16:00:00,0.06,8.467,26.7
738,10/8/2018 0:00,16:15:00,0.06,8.467,26.6
739,10/8/2018 0:00,16:30:00,0.06,8.467,26.4
740,10/8/2018 0:00,16:45:00,0.062,8.469,26.1
741,10/8/2018 0:00,17:00:00,0.066,8.473,25.4
742,10/8/2018 0:00,17:15:00,0.061,8.468,24.6
743,10/8/2018 0:00,17:30:00,0.064,8.471,23.7
744,10/8/2018 0:00,17:45:00,0.061,8.468,22.5
745,10/8/2018 0:00,18:00:00,0.055,8.462,21.1
746,10/8/2018 0:00,18:15:00,0.051,8.458,20.3
747,10/8/2018 0:00,18:30:00,0.048,8.455,19.5
748,10/8/2018 0:00,18:45:00,0.047,8.454,18.8
749,10/8/2018 0:00,19:00:00,0.045,8.452,18.1
750,10/8/2018 0:00,19:15:00,0.039,8.446,17.6
751,10/8/2018 0:00,19:30:00,0.041,8.448,17.1
752,10/8/2018 0:00,19:45:00,0.036,8.443,16.6
753,10/8/2018 0:00,20:00:00,0.035,8.442,16.3
754,10/8/2018 0:00,20:15:00,0.035,8.442,16.4
755,10/8/2018 0:00,20:30:00,0.039,8.446,16.7
756,10/8/2018 0:00,20:45:00,0.036,8.443,16.7
757,10/8/2018 0:00,21:00:00,0.033,8.44,16.8
758,10/8/2018 0:00,21:15:00,0.037,8.444,17
759,10/8/2018 0:00,21:30:00,0.035,8.442,16.7
760,10/8/2018 0:00,21:45:00,0.039,8.446,16.2
761,10/8/2018 0:00,22:00:00,0.035,8.442,15.7
762,10/8/2018 0:00,22:15:00,0.036,8.443,15.1
763,10/8/2018 0:00,22:30:00,0.036,8.443,14.9
764,10/8/2018 0:00,22:45:00,0.03,8.437,14.6
765,10/8/2018 0:00,23:00:00,0.029,8.436,14.7
766,10/8/2018 0:00,23:15:00,0.034,8.441,15.3
767,10/8/2018 0:00,23:30:00,0.033,8.44,15.9
768,10/8/2018 0:00,23:45:00,0.038,8.445,16.4
769,10/9/2018 0:00,0:00:00,0.041,8.448,16.7
770,10/9/2018 0:00,0:15:00,0.035,8.442,16.9
771,10/9/2018 0:00,0:30:00,0.038,8.445,17.1
772,10/9/2018 0:00,0:45:00,0.038,8.445,17.2
773,10/9/2018 0:00,1:00:00,0.036,8.443,17.2
774,10/9/2018 0:00,1:15:00,0.039,8.446,17.1
775,10/9/2018 0:00,1:30:00,0.039,8.446,16.9
776,10/9/2018 0:00,1:45:00,0.04,8.447,16.8
777,10/9/2018 0:00,2:00:00,0.039,8.446,16.6
778,10/9/2018 0:00,2:15:00,0.036,8.443,16.7
779,10/9/2018 0:00,2:30:00,0.038,8.445,16.9
780,10/9/2018 0:00,2:45:00,0.038,8.445,17.2
781,10/9/2018 0:00,3:00:00,0.038,8.445,17.2
782,10/9/2018 0:00,3:15:00,0.035,8.442,17.1
783,10/9/2018 0:00,3:30:00,0.036,8.443,17.1
784,10/9/2018 0:00,3:45:00,0.04,8.447,17.2
785,10/9/2018 0:00,4:00:00,0.037,8.444,17.3
786,10/9/2018 0:00,4:15:00,0.036,8.443,17.4
787,10/9/2018 0:00,4:30:00,0.041,8.448,17.4
788,10/9/2018 0:00,4:45:00,0.04,8.447,17.4
789,10/9/2018 0:00,5:00:00,0.039,8.446,17.4
790,10/9/2018 0:00,5:15:00,0.038,8.445,17.4
791,10/9/2018 0:00,5:30:00,0.036,8.443,17.5
792,10/9/2018 0:00,5:45:00,0.04,8.447,17.5
793,10/9/2018 0:00,6:00:00,0.041,8.448,17.4
794,10/9/2018 0:00,6:15:00,0.04,8.447,17.4
795,10/9/2018 0:00,6:30:00,0.035,8.442,17.4
796,10/9/2018 0:00,6:45:00,0.035,8.442,17.3
797,10/9/2018 0:00,7:00:00,0.041,8.448,17.2
798,10/9/2018 0:00,7:15:00,0.036,8.443,17.2
799,10/9/2018 0:00,7:30:00,0.039,8.446,17.3
800,10/9/2018 0:00,7:45:00,0.036,8.443,17.5
801,10/9/2018 0:00,8:00:00,0.04,8.447,17.6
802,10/9/2018 0:00,8:15:00,0.039,8.446,17.8
803,10/9/2018 0:00,8:30:00,0.036,8.443,18.1
804,10/9/2018 0:00,8:45:00,0.041,8.448,18.4
805,10/9/2018 0:00,9:00:00,0.042,8.449,18.8
806,10/9/2018 0:00,9:15:00,0.039,8.446,19.1
807,10/9/2018 0:00,9:30:00,0.04,8.447,19.6
808,10/9/2018 0:00,9:45:00,0.041,8.448,19.8
809,10/9/2018 0:00,10:00:00,0.046,8.453,20.4
810,10/9/2018 0:00,10:15:00,0.047,8.454,21.8
811,10/9/2018 0:00,10:30:00,0.056,8.463,22.3
812,10/9/2018 0:00,10:45:00,0.043,8.45,25.4
813,10/9/2018 0:00,11:00:00,0.05,8.457,26.8
814,10/9/2018 0:00,11:15:00,0.048,8.455,27.4
815,10/9/2018 0:00,11:30:00,0.057,8.464,26.8
816,10/9/2018 0:00,11:45:00,0.049,8.456,27.3
817,10/9/2018 0:00,12:00:00,0.052,8.459,27.5
818,10/9/2018 0:00,12:15:00,0.053,8.46,28.1
819,10/9/2018 0:00,12:30:00,0.053,8.46,28.1
820,10/9/2018 0:00,12:45:00,0.054,8.461,28.1
821,10/9/2018 0:00,13:00:00,0.057,8.464,28.5
822,10/9/2018 0:00,13:15:00,0.052,8.459,28.9
823,10/9/2018 0:00,13:30:00,0.053,8.46,29.5
824,10/9/2018 0:00,13:45:00,0.051,8.458,30.2
825,10/9/2018 0:00,14:00:00,0.06,8.467,29.6
826,10/9/2018 0:00,14:15:00,0.058,8.465,29.6
827,10/9/2018 0:00,14:30:00,0.059,8.466,29.6
828,10/9/2018 0:00,14:45:00,0.054,8.461,29.2
829,10/9/2018 0:00,15:00:00,0.059,8.466,29
830,10/9/2018 0:00,15:15:00,0.06,8.467,29
831,10/9/2018 0:00,15:30:00,0.061,8.468,28.7
832,10/9/2018 0:00,15:45:00,0.063,8.47,28.2
833,10/9/2018 0:00,16:00:00,0.063,8.47,27.7
834,10/9/2018 0:00,16:15:00,0.065,8.472,26.9
835,10/9/2018 0:00,16:30:00,0.063,8.47,26.4
836,10/9/2018 0:00,16:45:00,0.066,8.473,25.5
837,10/9/2018 0:00,17:00:00,0.065,8.472,24.9
838,10/9/2018 0:00,17:15:00,0.065,8.472,24
839,10/9/2018 0:00,17:30:00,0.062,8.469,23.1
840,10/9/2018 0:00,17:45:00,0.058,8.465,21.6
841,10/9/2018 0:00,18:00:00,0.053,8.46,20.4
842,10/9/2018 0:00,18:15:00,0.049,8.456,19.6
843,10/9/2018 0:00,18:30:00,0.047,8.454,18.9
844,10/9/2018 0:00,18:45:00,0.047,8.454,18.3
845,10/9/2018 0:00,19:00:00,0.042,8.449,17.7
846,10/9/2018 0:00,19:15:00,0.044,8.451,17.3
847,10/9/2018 0:00,19:30:00,0.038,8.445,16.9
848,10/9/2018 0:00,19:45:00,0.039,8.446,16.6
849,10/9/2018 0:00,20:00:00,0.035,8.442,16.5
850,10/9/2018 0:00,20:15:00,0.035,8.442,16.5
851,10/9/2018 0:00,20:30:00,0.038,8.445,16.4
852,10/9/2018 0:00,20:45:00,0.037,8.444,16.3
853,10/9/2018 0:00,21:00:00,0.034,8.441,16.2
854,10/9/2018 0:00,21:15:00,0.038,8.445,15.9
855,10/9/2018 0:00,21:30:00,0.034,8.441,15.8
856,10/9/2018 0:00,21:45:00,0.034,8.441,15.6
857,10/9/2018 0:00,22:00:00,0.032,8.439,15.3
858,10/9/2018 0:00,22:15:00,0.031,8.438,14.9
859,10/9/2018 0:00,22:30:00,0.031,8.438,14.6
860,10/9/2018 0:00,22:45:00,0.035,8.442,14.3
861,10/9/2018 0:00,23:00:00,0.033,8.44,14
862,10/9/2018 0:00,23:15:00,0.032,8.439,13.8
863,10/9/2018 0:00,23:30:00,0.028,8.435,13.7
864,10/9/2018 0:00,23:45:00,0.031,8.438,13.6
865,10/10/2018 0:00,0:00:00,0.03,8.437,13.4
866,10/10/2018 0:00,0:15:00,0.032,8.439,13.2
867,10/10/2018 0:00,0:30:00,0.026,8.433,12.9
868,10/10/2018 0:00,0:45:00,0.029,8.436,12.7
869,10/10/2018 0:00,1:00:00,0.029,8.436,12.4
870,10/10/2018 0:00,1:15:00,0.029,8.436,12.2
871,10/10/2018 0:00,1:30:00,0.024,8.431,11.9
872,10/10/2018 0:00,1:45:00,0.027,8.434,11.7
873,10/10/2018 0:00,2:00:00,0.023,8.43,11.6
874,10/10/2018 0:00,2:15:00,0.027,8.434,11.6
875,10/10/2018 0:00,2:30:00,0.028,8.435,12.2
876,10/10/2018 0:00,2:45:00,0.026,8.433,12.9
877,10/10/2018 0:00,3:00:00,0.031,8.438,13.7
878,10/10/2018 0:00,3:15:00,0.028,8.435,14.6
879,10/10/2018 0:00,3:30:00,0.035,8.442,15.2
880,10/10/2018 0:00,3:45:00,0.033,8.44,15.6
881,10/10/2018 0:00,4:00:00,0.037,8.444,16
882,10/10/2018 0:00,4:15:00,0.035,8.442,16.1
883,10/10/2018 0:00,4:30:00,0.033,8.44,16.2
884,10/10/2018 0:00,4:45:00,0.036,8.443,16.3
885,10/10/2018 0:00,5:00:00,0.033,8.44,16.4
886,10/10/2018 0:00,5:15:00,0.036,8.443,16.5
887,10/10/2018 0:00,5:30:00,0.034,8.441,16.5
888,10/10/2018 0:00,5:45:00,0.038,8.445,16.6
889,10/10/2018 0:00,6:00:00,0.035,8.442,16.5
890,10/10/2018 0:00,6:15:00,0.037,8.444,16.3
891,10/10/2018 0:00,6:30:00,0.038,8.445,16.1
892,10/10/2018 0:00,6:45:00,0.036,8.443,16
893,10/10/2018 0:00,7:00:00,0.036,8.443,16
894,10/10/2018 0:00,7:15:00,0.036,8.443,16.1
895,10/10/2018 0:00,7:30:00,0.035,8.442,16.3
896,10/10/2018 0:00,7:45:00,0.036,8.443,16.5
897,10/10/2018 0:00,8:00:00,0.033,8.44,16.9
898,10/10/2018 0:00,8:15:00,0.035,8.442,17.4
899,10/10/2018 0:00,8:30:00,0.041,8.448,17.9
900,10/10/2018 0:00,8:45:00,0.04,8.447,18.3
901,10/10/2018 0:00,9:00:00,0.037,8.444,18.4
902,10/10/2018 0:00,9:15:00,0.044,8.451,18.3
903,10/10/2018 0:00,9:30:00,0.041,8.448,18.4
904,10/10/2018 0:00,9:45:00,0.043,8.45,18.8
905,10/10/2018 0:00,10:00:00,0.046,8.453,19.8
